caldt,vwretd,vwindd,CAP1RET,CAP1IND,CAP2RET,CAP2IND,CAP3RET,CAP3IND,CAP4RET,CAP4IND,CAP5RET,CAP5IND,CAP6RET,CAP6IND,CAP7RET,CAP7IND,CAP8RET,CAP8IND,CAP9RET,CAP9IND,CAP10RET,CAP10IND
19710930,-0.005683,81.157590,-0.019599,96.246250,-0.020155,91.672260,-0.021728,93.402790,-0.013896,87.823760,0.003627,94.503490,-0.008389,92.689830,-0.007792,87.891330,-0.000524,87.817170,-0.009578,86.524480,-0.004768,77.332010
19711029,-0.039656,77.939180,-0.062812,90.200870,-0.052589,86.851290,-0.054397,88.321980,-0.043206,84.029260,-0.050180,89.761300,-0.055473,87.548010,-0.050206,83.478670,-0.041717,84.153680,-0.051076,82.105160,-0.033866,74.713070
19711130,0.000134,77.949650,-0.050385,85.656080,-0.031689,84.099040,-0.030449,85.632640,-0.024349,81.983210,-0.011337,88.743660,-0.017155,86.046170,-0.025111,81.382410,-0.008295,83.455620,-0.006168,81.598750,0.008086,75.317160
19711231,0.090531,85.006530,0.127863,96.608350,0.113805,93.669920,0.122469,96.119950,0.114052,91.333530,0.117874,99.204230,0.104694,95.054650,0.117120,90.913920,0.093981,91.298850,0.105780,90.230260,0.081002,81.417970
19720131,0.023868,87.035460,0.131232,109.286400,0.123313,105.220600,0.073251,103.160800,0.062018,96.997890,0.050031,104.167500,0.051685,99.967520,0.042469,94.774900,0.027507,93.810230,0.027208,92.685200,0.015367,82.669090
19720229,0.030490,89.689160,0.020600,111.537700,0.024327,107.780300,0.039842,107.270900,0.028961,99.807070,0.017744,106.015900,0.034295,103.396000,0.034310,98.026600,0.026327,96.279920,0.027883,95.269580,0.031604,85.281780
19720330,0.009233,90.517260,-0.020431,109.258900,-0.004890,107.253300,-0.003997,106.842200,0.004616,100.267700,0.005810,106.631900,0.002533,103.657900,0.011299,99.134210,0.011617,97.398450,0.002417,95.499850,0.011512,86.263540
19720428,0.006298,91.087320,0.008587,110.197100,0.015045,108.866900,0.007679,107.662700,0.014684,101.740000,-0.012358,105.314100,0.000126,103.671000,0.005576,99.687030,-0.002517,97.153280,0.010857,96.536690,0.007128,86.878430
19720531,0.017238,92.657430,-0.022665,107.699500,-0.032331,105.347100,-0.032995,104.110300,-0.006905,101.037500,-0.018212,103.396200,-0.005487,103.102100,0.005283,100.213700,0.006066,97.742580,0.005727,97.089530,0.027140,89.236310
19720630,-0.021835,90.634220,-0.040531,103.334400,-0.032019,101.974000,-0.019777,102.051400,-0.026798,98.329920,-0.037426,99.526510,-0.033080,99.691470,-0.032818,96.924960,-0.038076,94.020900,-0.032043,93.978500,-0.015163,87.883220
19720731,-0.001899,90.462100,-0.032581,99.967730,-0.034423,98.463710,-0.031640,98.822460,-0.022104,96.156450,-0.022783,97.259030,-0.029808,96.719890,-0.017335,95.244740,-0.023779,91.785150,-0.021206,91.985620,0.010018,88.763670
19720831,0.037908,93.891330,0.023806,102.347600,0.022233,100.652800,0.015604,100.364500,0.014243,97.526020,0.021473,99.347430,0.023606,99.003090,0.023829,97.514370,0.032882,94.803180,0.048337,96.431950,0.039820,92.298260
19720929,-0.006556,93.275790,-0.036458,98.616230,-0.042598,96.365240,-0.029298,97.424060,-0.020896,95.488070,-0.024979,96.865830,-0.028253,96.205940,-0.020298,95.535020,-0.018473,93.051870,-0.022348,94.276870,0.002296,92.510200
19721031,0.010360,94.242170,-0.025321,96.119130,-0.010384,95.364610,-0.001680,97.260360,0.002273,95.705070,-0.000828,96.785660,-0.009780,95.265090,-0.007617,94.807280,0.001956,93.233870,0.005004,94.748600,0.015953,93.986030
19721130,0.049524,98.909420,0.058753,101.766400,0.072129,102.243200,0.056052,102.712000,0.048336,100.331100,0.049482,101.574800,0.055642,100.565800,0.064584,100.930400,0.081371,100.820400,0.064038,100.816100,0.040977,97.837330
19721229,0.011026,100.000000,-0.017358,100.000000,-0.021940,100.000000,-0.026404,100.000000,-0.003300,100.000000,-0.015504,100.000000,-0.005626,100.000000,-0.009218,100.000000,-0.008137,100.000000,-0.008095,100.000000,0.022105,100.000000
19730131,-0.025438,97.456150,-0.025830,97.416970,-0.050579,94.942150,-0.039630,96.037050,-0.060583,93.941690,-0.051081,94.891930,-0.066353,93.364730,-0.067897,93.210280,-0.054770,94.523030,-0.068658,93.134190,-0.006566,99.343350
19730228,-0.040189,93.539530,-0.064389,91.144420,-0.072832,88.027280,-0.078261,88.521080,-0.069420,87.420260,-0.069844,88.264270,-0.075588,86.307490,-0.065135,87.139070,-0.057209,89.115480,-0.048342,88.631940,-0.031401,96.223820
19730330,-0.005325,93.041440,-0.025020,88.863960,-0.024762,85.847510,-0.029430,85.915940,-0.026701,85.086090,-0.031447,85.488640,-0.029654,83.748140,-0.029508,84.567730,-0.022812,87.082610,-0.019819,86.875360,0.003422,96.553150
19730430,-0.046360,88.728000,-0.057357,83.767010,-0.067700,80.035660,-0.052601,81.396710,-0.066143,79.458230,-0.058127,80.519420,-0.065334,78.276540,-0.070161,78.634370,-0.064399,81.474590,-0.051477,82.403310,-0.040382,92.654130
19730531,-0.018760,87.063500,-0.078585,77.184150,-0.082825,73.406670,-0.079328,74.939700,-0.078484,73.222060,-0.060855,75.619420,-0.063330,73.319240,-0.062141,73.747950,-0.050205,77.384140,-0.031416,79.814560,-0.005374,92.156200
19730629,-0.008529,86.320980,-0.031514,74.751760,-0.039800,70.485090,-0.032125,72.532300,-0.030666,70.976650,-0.029123,73.417170,-0.025081,71.480350,-0.031788,71.403630,-0.033948,74.757120,-0.026844,77.672050,0.000589,92.210500
19730731,0.052138,90.821580,0.114595,83.317900,0.107096,78.033740,0.115732,80.926640,0.082699,76.846310,0.085350,79.683310,0.075473,76.875210,0.092872,78.035030,0.102828,82.444220,0.079922,83.879780,0.036858,95.609150
19730831,-0.030293,88.070280,-0.052327,78.958140,-0.041542,74.792040,-0.052641,76.666590,-0.043635,73.493130,-0.042043,76.333180,-0.016732,75.588940,-0.023072,76.234630,-0.020280,80.772240,-0.020268,82.179670,-0.033029,92.451270
19730928,0.052730,92.714200,0.107002,87.406840,0.090024,81.525090,0.103389,84.593030,0.105184,81.223430,0.096202,83.676580,0.109204,83.843570,0.119203,85.321980,0.105358,89.282210,0.099264,90.337130,0.029849,95.210820
19731031,-0.001394,92.585000,-0.002799,87.162180,0.002203,81.704710,-0.001692,84.449890,0.003307,81.492030,-0.000521,83.633000,0.010863,84.754320,-0.012260,84.275970,-0.002481,89.060700,-0.019183,88.604230,0.002240,95.424130
19731130,-0.116067,81.838940,-0.204290,69.355830,-0.186262,66.486210,-0.179839,69.262490,-0.167598,67.834140,-0.155614,70.618510,-0.154297,71.677020,-0.169768,69.968610,-0.168203,74.080410,-0.126616,77.385520,-0.099746,85.905910
19731231,0.015204,83.083210,-0.020715,67.919140,-0.007047,66.017670,-0.020116,67.869230,-0.010598,67.115260,0.007529,71.150220,0.022051,73.257560,0.019638,71.342650,0.030345,76.328410,0.016786,78.684500,0.014240,87.129190
19740131,-0.000600,83.033340,0.227726,83.386090,0.186691,78.342540,0.139807,77.357830,0.126386,75.597690,0.117824,79.533420,0.080044,79.121390,0.050427,74.940220,0.046343,79.865720,0.021105,80.345150,-0.022151,85.199180
19740228,0.003215,83.300280,-0.006418,82.850920,0.002864,78.566900,0.006905,77.892030,0.027221,77.655530,0.007332,80.116520,0.012877,80.140270,0.012241,75.857540,0.006712,80.401780,0.012583,81.356110,-0.000283,85.175060
19740329,-0.024179,81.286140,0.001729,82.994190,-0.015058,77.383850,-0.001214,77.797490,-0.024555,75.748660,-0.015507,78.874160,-0.017740,78.718580,-0.029281,73.636360,-0.025680,78.337080,-0.030262,78.894080,-0.023442,83.178400
19740430,-0.043304,77.766150,-0.059146,78.085390,-0.058547,72.853260,-0.053824,73.610120,-0.049565,71.994160,-0.061565,74.018280,-0.068439,73.331180,-0.068611,68.584110,-0.062539,73.437990,-0.055956,74.479520,-0.035639,80.213980
19740531,-0.035041,75.041180,-0.080931,71.765850,-0.086970,66.517230,-0.090277,66.964810,-0.074338,66.642230,-0.084349,67.774880,-0.068075,68.339170,-0.067852,63.930560,-0.055519,69.360790,-0.061688,69.885040,-0.021961,78.452430
19740628,-0.018974,73.617370,-0.033847,69.336830,-0.032481,64.356670,-0.036966,64.489400,-0.023731,65.060740,-0.034420,65.442060,-0.026858,66.503690,-0.038187,61.489270,-0.031529,67.173930,-0.030746,67.736370,-0.013590,77.386250
19740731,-0.072723,68.263720,-0.053463,65.629860,-0.053593,60.907640,-0.032376,62.401490,-0.040583,62.420360,-0.039760,62.840110,-0.034196,64.229520,-0.040425,59.003580,-0.034158,64.879390,-0.055976,63.944780,-0.084107,70.877490
19740830,-0.085377,62.435570,-0.068641,61.124970,-0.077342,56.196910,-0.085102,57.091020,-0.081822,57.313000,-0.092974,56.997620,-0.076992,59.284390,-0.098093,53.215740,-0.091741,58.927280,-0.102142,57.413330,-0.081323,65.113530
19740930,-0.110282,55.550050,-0.069714,56.863710,-0.078449,51.788300,-0.071928,52.984600,-0.068974,53.359870,-0.082884,52.273410,-0.065651,55.392300,-0.087842,48.541170,-0.074465,54.539260,-0.085248,52.518930,-0.123075,57.099680
19741031,0.168059,64.885750,0.083501,61.611900,0.075325,55.689270,0.079689,57.206890,0.095960,58.480290,0.091567,57.059940,0.092368,60.508750,0.139422,55.308890,0.137813,62.055450,0.169223,61.406330,0.180530,67.407890
19741129,-0.040260,62.273450,-0.069964,57.301280,-0.045531,53.153700,-0.041076,54.857090,-0.058361,55.067340,-0.034814,55.073460,-0.035799,58.342600,-0.018856,54.266000,-0.027832,60.328320,-0.014073,60.542170,-0.047191,64.226840
19741231,-0.023520,60.808800,-0.086945,52.319230,-0.100751,47.798420,-0.094440,49.676390,-0.061188,51.697910,-0.062623,51.624570,-0.049904,55.431070,-0.044031,51.876600,-0.041816,57.805630,-0.012527,59.783750,-0.018675,63.027380
19750131,0.135007,69.018420,0.586117,82.984390,0.432514,68.471880,0.374702,68.290230,0.309365,67.691440,0.261833,65.141590,0.257748,69.718290,0.229368,63.775440,0.220120,70.529820,0.175247,70.260670,0.100443,69.358020
19750228,0.060138,73.169080,-0.053346,78.557490,0.015978,69.565900,0.036474,70.781040,0.028792,69.640420,0.032571,67.263300,0.050921,73.268440,0.061752,67.713710,0.039818,73.338200,0.046449,73.524230,0.067424,74.034390
19750331,0.029054,75.294900,0.167648,91.727520,0.121379,78.009740,0.087650,76.985040,0.083309,75.442060,0.066887,71.762310,0.065293,78.052340,0.067171,72.262120,0.064260,78.050890,0.034719,76.076940,0.017244,75.311050
19750430,0.046923,78.827930,-0.023839,89.540860,-0.003412,77.743570,0.033486,79.562930,0.022653,77.151030,0.028984,73.842310,0.038770,81.078450,0.053233,76.108860,0.054997,82.343460,0.041826,79.258900,0.048573,78.969140
19750530,0.054966,83.160770,0.075511,96.302190,0.084944,84.347410,0.088421,86.597970,0.088858,84.006490,0.065405,78.671990,0.057423,85.734210,0.056043,80.374200,0.059630,87.253630,0.048667,83.116230,0.054076,83.239460
19750630,0.051370,87.432710,0.107442,106.649000,0.092073,92.113550,0.064256,92.162380,0.064275,89.406010,0.073630,84.464590,0.068462,91.603780,0.074194,86.337500,0.067606,93.152500,0.079139,89.693930,0.040634,86.621830
19750731,-0.063523,81.878680,-0.029967,103.453100,-0.043903,88.069470,-0.043521,88.151370,-0.034085,86.358570,-0.033576,81.628590,-0.043960,87.576840,-0.049614,82.053950,-0.059065,87.650470,-0.058728,84.426430,-0.068381,80.698560
19750829,-0.020480,80.201800,-0.078934,95.287190,-0.075566,81.414380,-0.064329,82.480670,-0.058341,81.320300,-0.041431,78.246600,-0.024377,85.441960,-0.028511,79.714530,-0.029703,85.046960,-0.021230,82.634090,-0.016190,79.392020
19750930,-0.036064,77.309400,-0.056353,89.917470,-0.039928,78.163660,-0.030298,79.981690,-0.039563,78.103040,-0.038463,75.237010,-0.043604,81.716320,-0.024890,77.730420,-0.034188,82.139350,-0.039759,79.348610,-0.035799,76.549900
19751031,0.060626,81.996340,-0.009746,89.041120,0.026350,80.223250,0.025215,81.998440,0.049104,81.938210,0.036314,77.969180,0.038881,84.893550,0.067022,82.940060,0.054392,86.607050,0.062226,84.286170,0.063119,81.381670
19751128,0.031395,84.570610,0.028687,91.595460,0.034697,83.006770,0.025677,84.103950,0.040300,85.240330,0.034010,80.620940,0.030984,87.523900,0.042033,86.426250,0.035785,89.706290,0.031686,86.956860,0.030006,83.823650
19751231,-0.010156,83.711730,-0.000471,91.552310,-0.020564,81.299840,-0.001320,83.992970,-0.010822,84.317830,-0.004307,80.273720,-0.006170,86.983890,-0.001818,86.269150,-0.000039,89.702800,-0.000808,86.886570,-0.014128,82.639360
19760130,0.125302,94.201000,0.283477,117.505300,0.259985,102.436600,0.222780,102.704900,0.210827,102.094300,0.193162,95.779560,0.167714,101.572300,0.155171,99.655590,0.161575,104.196500,0.134755,98.594980,0.110549,91.775040
19760227,0.001120,94.306470,0.193982,140.299100,0.114787,114.195000,0.111803,114.187600,0.086577,110.933300,0.068840,102.373100,0.058223,107.486200,0.049540,104.592500,0.024843,106.785000,0.019307,100.498500,-0.016855,90.228170
19760331,0.029665,97.104100,-0.027430,136.450700,0.009611,115.292500,0.017864,116.227400,0.011641,112.224700,0.013790,103.784800,0.018107,109.432400,0.010708,105.712500,0.018561,108.767000,0.009023,101.405300,0.038716,93.721410
19760430,-0.010913,96.044430,-0.038740,131.164600,-0.032970,111.491300,-0.018094,114.124400,-0.016504,110.372500,-0.010176,102.728700,-0.004859,108.900700,-0.012989,104.339500,-0.010504,107.624600,-0.011863,100.202400,-0.010387,92.747950
19760528,-0.009045,95.175670,-0.043734,125.428100,-0.028551,108.308100,-0.017049,112.178700,-0.021559,107.993000,-0.018740,100.803600,-0.014651,107.305100,-0.010176,103.277700,-0.014955,106.015000,-0.007958,99.404920,-0.007403,92.061370
19760630,0.047538,99.700150,0.029821,129.168500,0.051498,113.885700,0.046352,117.378400,0.039673,112.277400,0.061874,107.040700,0.057310,113.454800,0.061699,109.649800,0.064097,112.810300,0.050403,104.415200,0.043477,96.063900
19760730,-0.007403,98.962030,-0.002404,128.858000,0.006854,114.666300,0.002137,117.629300,-0.004439,111.779000,-0.000359,107.002300,0.000425,113.503000,-0.008615,108.705100,-0.006745,112.049300,-0.010692,103.298800,-0.007496,95.343830
19760831,0.000476,99.009120,-0.029706,125.030100,-0.027746,111.484800,-0.013440,116.048300,-0.015132,110.087600,-0.021192,104.734800,-0.016537,111.626000,-0.005893,108.064600,-0.013108,110.580500,-0.002978,102.991200,0.005295,95.848660
19760930,0.025706,101.554300,0.008052,126.036900,0.015129,113.171500,0.027087,119.191700,0.033917,113.821400,0.028577,107.727800,0.029068,114.870700,0.022537,110.500100,0.026554,113.516900,0.019704,105.020500,0.026887,98.425740
19761029,-0.021249,99.396320,-0.025098,122.873600,-0.021390,110.750700,-0.020758,116.717500,-0.027813,110.655600,-0.026385,104.885400,-0.023199,112.205800,-0.029601,107.229200,-0.026370,110.523400,-0.021292,102.784400,-0.019760,96.480840
19761130,0.004927,99.886060,0.031623,126.759200,0.045023,115.737000,0.042497,121.677600,0.050014,116.189900,0.039255,109.002700,0.040601,116.761500,0.038384,111.345100,0.038229,114.748500,0.022283,105.074800,-0.008764,95.635300
19761231,0.058048,105.684300,0.133761,143.714700,0.115861,129.146400,0.092395,132.919900,0.081782,125.692200,0.093589,119.204100,0.079310,126.021800,0.077661,119.992300,0.073707,123.206300,0.072991,112.744300,0.047889,100.215100
19770131,-0.039683,101.490400,0.028532,147.815200,0.038398,134.105400,0.028044,136.647500,0.022640,128.537800,0.021161,121.726600,-0.002546,125.701000,-0.013417,118.382300,-0.030728,119.420500,-0.040274,108.203600,-0.048560,95.348720
19770228,-0.016779,99.787520,-0.016844,145.325400,-0.017581,131.747800,-0.011096,135.131200,-0.006642,127.684100,-0.014488,119.963000,-0.020176,123.164800,-0.022040,115.773100,-0.021613,116.839400,-0.023487,105.662200,-0.014479,93.968120
19770331,-0.010799,98.709970,0.022169,148.547100,0.019786,134.354600,-0.002703,134.765900,0.002101,127.952300,0.002306,120.239700,0.003177,123.556100,-0.001752,115.570300,0.004063,117.314200,-0.002611,105.386300,-0.016839,92.385800
19770429,0.003912,99.096080,0.013011,150.479800,0.008637,135.514900,0.023188,137.890900,0.034245,132.334000,0.024809,123.222700,0.016919,125.646500,0.015649,117.378800,0.010185,118.509000,0.017283,107.207700,-0.002942,92.113980
19770531,-0.012387,97.868580,0.000227,150.514000,-0.000918,135.390500,-0.009772,136.543500,-0.007800,131.301900,0.005259,123.870800,-0.004271,125.109900,-0.002883,117.040500,-0.011679,117.124900,-0.007885,106.362400,-0.015455,90.690340
19770630,0.051197,102.879200,0.063052,160.004200,0.079887,146.206500,0.071584,146.317900,0.075285,141.186900,0.080965,133.899900,0.059712,132.580500,0.060262,124.093600,0.053016,123.334400,0.050502,111.733900,0.047979,95.041590
19770729,-0.015497,101.284800,0.012506,162.005200,-0.005341,145.425500,0.003702,146.859600,-0.017063,138.777800,-0.010061,132.552800,-0.014003,130.723900,-0.013916,122.366700,-0.021668,120.662000,-0.021245,109.360100,-0.014182,93.693690
19770831,-0.014177,99.848870,-0.025510,157.872400,-0.012743,143.572300,-0.016528,144.432300,-0.009711,137.430100,-0.012728,130.865700,-0.009915,129.427800,-0.020568,119.849900,-0.021108,118.115100,-0.021079,107.054900,-0.011450,92.620860
19770930,0.000423,99.891060,0.003559,158.434300,0.016776,145.980900,0.001036,144.582000,0.015522,139.563200,0.009382,132.093400,0.012896,131.096800,0.002673,120.170200,0.004142,118.604300,-0.001293,106.916500,-0.001238,92.506150
19771031,-0.039440,95.951400,-0.026869,154.177300,-0.023423,142.561700,-0.017022,142.120900,-0.023878,136.230800,-0.040841,126.698700,-0.024196,127.924800,-0.026567,116.977700,-0.036171,114.314200,-0.037959,102.858000,-0.042747,88.551760
19771130,0.042359,100.015800,0.126250,173.642200,0.109259,158.137800,0.097592,155.990700,0.092982,148.897800,0.072664,135.905100,0.072729,137.228700,0.058857,123.862700,0.061988,121.400300,0.047633,107.757400,0.031871,91.373990
19771230,0.005536,100.569500,-0.002473,173.212700,0.007813,159.373300,0.010104,157.566900,0.002458,149.263800,0.002967,136.308300,0.014261,139.185700,0.006176,124.627700,0.007009,122.251200,0.006384,108.445400,0.004748,91.807880
19780131,-0.057386,94.798290,-0.003211,172.656500,-0.018601,156.408800,-0.011094,155.818800,-0.034071,144.178200,-0.032168,131.923600,-0.045258,132.886500,-0.046462,118.837200,-0.051618,115.940800,-0.056207,102.349900,-0.062540,86.066180
19780228,-0.012169,93.644680,0.030987,178.006700,0.029630,161.043300,0.009001,157.221400,0.014640,146.289000,0.019937,134.553800,0.003378,133.335400,0.004730,119.399200,-0.009498,114.839700,-0.017817,100.526400,-0.016015,84.687870
19780331,0.031800,96.622620,0.117752,198.967300,0.078133,173.626100,0.085450,170.656000,0.058285,154.815400,0.049503,141.214600,0.070979,142.799400,0.049414,125.299200,0.047429,120.286400,0.044646,105.014500,0.020185,86.397320
19780428,0.083441,104.684900,0.076768,214.241700,0.088922,189.065200,0.062690,181.354300,0.071772,165.926800,0.071989,151.380400,0.076400,153.709200,0.066034,133.573200,0.075494,129.367300,0.075361,112.928500,0.089305,94.113010
19780531,0.018949,106.668500,0.072217,229.713500,0.071745,202.629700,0.056090,191.526400,0.054365,174.947500,0.047017,158.497900,0.040317,159.906300,0.042143,139.202400,0.035954,134.018500,0.027006,115.978300,0.008384,94.902050
19780630,-0.013227,105.257700,-0.017068,225.792800,-0.012110,200.175900,-0.015001,188.653300,0.006333,176.055400,-0.000542,158.411900,-0.003777,159.302400,-0.004343,138.597800,-0.003751,133.515900,-0.013048,114.464900,-0.016802,93.307530
19780731,0.056850,111.241600,0.050109,237.107000,0.070223,214.232800,0.059539,199.885600,0.068052,188.036300,0.071305,169.707400,0.050229,167.304000,0.060506,146.983800,0.079328,144.107400,0.052312,120.452900,0.053845,98.331640
19780831,0.037520,115.415400,0.136427,269.454900,0.069774,229.180600,0.089534,217.782200,0.078881,202.868900,0.078562,183.040100,0.060757,177.469000,0.059653,155.751900,0.045627,150.682500,0.033888,124.534700,0.029532,101.235600
19780929,-0.006631,114.650100,-0.019325,264.247800,-0.005016,228.031100,-0.015722,214.358200,-0.013896,200.049900,-0.012132,180.819400,-0.025291,172.980600,-0.016903,153.119300,-0.008113,149.460100,-0.007349,123.619500,-0.003581,100.873100
19781031,-0.102186,102.934400,-0.260148,195.504200,-0.234450,174.569200,-0.217555,167.723500,-0.207596,158.520300,-0.194139,145.715300,-0.180268,141.797800,-0.148063,130.447900,-0.130332,129.980700,-0.113720,109.561500,-0.075320,93.275330
19781130,0.031628,106.190000,0.057309,206.708300,0.077201,188.046100,0.061556,178.047900,0.057819,167.685800,0.063753,155.005100,0.060253,150.341600,0.027564,134.043600,0.027923,133.610100,0.029627,112.807500,0.028605,95.943460
19781229,0.016516,107.943900,0.006974,208.149800,0.014850,190.838600,0.011351,180.068900,0.023702,171.660300,0.022930,158.559400,0.011977,152.142300,0.009820,135.360000,0.007070,134.554800,0.009407,113.868600,0.019985,97.860920
19790131,0.047214,113.040300,0.150477,239.471600,0.122435,214.204000,0.118724,201.447400,0.087316,186.649000,0.082029,171.565900,0.083339,164.821700,0.060240,143.514100,0.073740,144.476800,0.054825,120.111400,0.034469,101.234100
19790228,-0.028965,109.766100,-0.029280,232.459900,-0.024776,208.897000,-0.025919,196.226000,-0.022752,182.402500,-0.037708,165.096400,-0.028417,160.138000,-0.038632,137.969800,-0.033358,139.657300,-0.031398,116.340100,-0.026963,98.504490
19790330,0.061907,116.561400,0.104643,256.785300,0.095019,228.746200,0.093161,214.506600,0.088576,198.559000,0.103923,182.253600,0.092297,174.918300,0.081960,149.277700,0.080182,150.855400,0.074982,125.063500,0.049750,103.405100
19790430,0.006800,117.354000,0.029772,264.430200,0.021635,233.695200,0.010828,216.829200,0.040652,206.630800,0.025172,186.841400,0.012114,177.037200,0.017943,151.956300,0.010034,152.369000,-0.000316,125.024100,0.004907,103.912400
19790531,-0.014878,115.608000,0.012407,267.710900,-0.011859,230.923800,-0.013890,213.817500,-0.004623,205.675500,-0.011636,184.667300,-0.013822,174.590200,-0.017783,149.254000,-0.003433,151.845900,-0.005493,124.337200,-0.019173,101.920100
19790629,0.044681,120.773500,0.049293,280.907000,0.052341,243.010700,0.071027,229.004300,0.062988,218.630600,0.032650,190.696700,0.061591,185.343300,0.063827,158.780400,0.064126,161.583200,0.058369,131.594600,0.035398,105.527900
19790731,0.015324,122.624200,0.015282,285.199800,0.028760,249.999800,0.016752,232.840500,0.038966,227.149800,0.045817,199.433800,0.034998,191.829800,0.023343,162.486900,0.031266,166.635300,0.028812,135.386100,0.005821,106.142100
19790831,0.062989,130.348200,0.095058,312.310400,0.093019,273.254400,0.089758,253.739800,0.077800,244.822000,0.082730,215.933000,0.069567,205.174800,0.069774,173.824200,0.078095,179.648600,0.056103,142.981700,0.059226,112.428500
19790928,-0.000362,130.301100,-0.023366,305.013000,-0.009099,270.768000,-0.019971,248.672500,0.002680,245.478100,-0.007433,214.327900,-0.016418,201.806200,0.010956,175.728700,-0.010654,177.734700,0.005101,143.711100,0.000656,112.502300
19791031,-0.069244,121.278500,-0.144554,260.922200,-0.109504,241.117700,-0.130798,216.146700,-0.105701,219.531000,-0.091188,194.783700,-0.091283,183.384700,-0.096117,158.838100,-0.088867,161.939900,-0.076451,132.724200,-0.056727,106.120400
19791130,0.060584,128.626100,0.103021,287.802600,0.093159,263.579900,0.092247,236.085600,0.079000,236.873900,0.079122,210.195400,0.080779,198.198300,0.082010,171.864500,0.084942,175.695400,0.064904,141.338500,0.050598,111.489800
19791231,0.022799,131.558600,0.047572,301.494000,0.091401,287.671300,0.083259,255.741700,0.047027,248.013500,0.049605,220.622100,0.042326,206.587400,0.035172,177.909300,0.042886,183.230300,0.035768,146.393900,0.010470,112.657100
19800131,0.061926,139.705500,0.070962,322.888700,0.088049,313.000300,0.055350,269.897100,0.072145,265.906500,0.061861,234.270000,0.060111,219.005600,0.051740,187.114300,0.044675,191.416100,0.065798,156.026300,0.064123,119.881000
19800229,-0.003444,139.224300,-0.037309,310.841900,-0.035346,301.937100,-0.030167,261.755200,-0.050347,252.518900,-0.034145,226.270900,-0.022214,214.140500,-0.030500,181.407300,-0.037189,184.297500,-0.027900,151.673200,0.014754,121.649700
19800331,-0.107586,124.245800,-0.177730,255.596100,-0.171640,250.112600,-0.157875,220.430500,-0.148591,214.996800,-0.159644,190.148200,-0.153959,181.171700,-0.133339,157.218700,-0.110506,163.931500,-0.115935,134.089000,-0.095199,110.068800
19800430,0.048982,130.331600,0.061434,271.298300,0.071792,268.068700,0.065363,234.838400,0.065321,229.040600,0.060211,201.597200,0.064352,192.830400,0.063021,167.126800,0.066048,174.758800,0.056229,141.628700,0.041594,114.647000
19800530,0.058424,137.946000,0.065133,288.968800,0.059593,284.043600,0.073421,252.080400,0.098323,251.560600,0.098261,221.406300,0.073465,206.996700,0.076878,179.975200,0.080802,188.879700,0.067554,151.196400,0.048023,120.152600
19800630,0.033461,142.561800,0.035397,299.197500,0.047566,297.554400,0.032422,260.253300,0.034682,260.285100,0.041052,230.495500,0.038786,215.025200,0.034650,186.211400,0.053952,199.070100,0.044596,157.939100,0.026949,123.390600
19800731,0.068465,152.322300,0.103243,330.087500,0.120391,333.377200,0.102575,286.948800,0.120934,291.762600,0.097486,252.965500,0.104207,237.432300,0.092456,203.427800,0.078970,214.790700,0.075028,169.788900,0.057300,130.460900
19800829,0.019991,155.367400,0.073767,354.436900,0.048322,349.486600,0.069515,306.896200,0.046612,305.362300,0.038005,262.579500,0.043880,247.850800,0.035603,210.670300,0.010741,217.097700,0.025766,174.163700,0.014198,132.313200
19800930,0.029046,159.880200,0.031075,365.450900,0.016482,355.246800,0.020365,313.146000,0.033515,315.596600,0.016279,266.854000,0.030058,255.300700,0.040607,219.225000,0.032507,224.154800,0.031984,179.734100,0.027327,135.929000
19801031,0.019650,163.021800,0.046284,382.365400,0.046730,371.847400,0.028712,322.137100,0.015109,320.365100,0.025266,273.596300,0.004813,256.529600,0.023340,224.341700,0.007280,225.786700,0.016693,182.734300,0.022186,138.944700
19801128,0.107659,180.572500,0.004192,383.968400,0.064956,396.001100,0.060836,341.734600,0.086256,347.998300,0.055835,288.872500,0.074006,275.514400,0.090137,244.563200,0.078634,243.541300,0.077502,196.896500,0.127850,156.708800
19801231,-0.033683,174.490300,-0.034651,370.663700,-0.043592,378.738700,-0.029254,331.737500,-0.028064,338.232100,-0.012954,285.130600,-0.029716,267.327200,-0.034635,236.092700,-0.019559,238.777700,-0.022405,192.485000,-0.039564,150.508800
19810130,-0.043523,166.896000,0.042392,386.376900,0.028291,389.453600,0.024532,339.875600,-0.008406,335.388900,-0.001916,284.584100,-0.000121,267.295000,-0.013322,232.947400,-0.022042,233.514700,-0.036269,185.503800,-0.057862,141.800000
19810227,0.018334,169.955700,0.028347,397.329700,0.023021,398.419000,0.017443,345.804000,0.016301,340.855900,0.028499,292.694500,0.010237,270.031200,0.022875,238.276100,0.027968,240.045500,0.013253,187.962300,0.017881,144.335600
19810331,0.042939,177.253500,0.080917,429.480300,0.088324,433.609100,0.077693,372.670600,0.092431,372.361700,0.073706,314.267800,0.095252,295.752200,0.080166,257.377800,0.083794,260.160000,0.077547,202.538200,0.018145,146.954500
19810430,-0.016447,174.338200,0.023318,439.494800,0.034270,448.469000,0.026708,382.623900,0.016018,378.326100,0.029734,323.612200,0.014835,300.139800,0.010853,260.171000,-0.005259,258.791700,-0.002749,201.981400,-0.030686,142.445100
